,Ano_de_Trabalho,Nivel_de_Experiencia,Tipo_de_Emprego,Cargo,Salario,Moeda_do_Salario,Salario_em_USD,Residencia_do_Funcionario,Tipo_de_Contrato,Localizacao_da_Empresa,Tamanho_da_Empresa,Area_de_Atuacao,Salario_mensal_em_USD
594,2022,Senior,Tempo integral,Data Analytics Manager,"150260,0",USD,"150260,0",US,Remoto,US,Média,Analista de Dados,"12521,67"
595,2022,Senior,Tempo integral,Data Analytics Manager,"109280,0",USD,"109280,0",US,Remoto,US,Média,Analista de Dados,"9106,67"
596,2022,Senior,Tempo integral,Data Scientist,"210000,0",USD,"210000,0",US,Remoto,US,Média,Cientista de Dados,"17500,0"
597,2022,Senior,Tempo integral,Data Analyst,"170000,0",USD,"170000,0",US,Remoto,US,Média,Analista de Dados,"14166,67"
598,2022,Pleno,Tempo integral,Data Scientist,"160000,0",USD,"160000,0",US,Remoto,US,Média,Cientista de Dados,"13333,33"
599,2022,Pleno,Tempo integral,Data Scientist,"130000,0",USD,"130000,0",US,Remoto,US,Média,Cientista de Dados,"10833,33"
600,2022,Junior,Tempo integral,Data Analyst,"67000,0",USD,"67000,0",CA,Presencial,CA,Média,Analista de Dados,"5583,33"
601,2022,Junior,Tempo integral,Data Analyst,"52000,0",USD,"52000,0",CA,Presencial,CA,Média,Analista de Dados,"4333,33"
602,2022,Senior,Tempo integral,Data Engineer,"154000,0",USD,"154000,0",US,Remoto,US,Média,Engenheiro de Dados,"12833,33"
603,2022,Senior,Tempo integral,Data Engineer,"126000,0",USD,"126000,0",US,Remoto,US,Média,Engenheiro de Dados,"10500,0"
604,2022,Senior,Tempo integral,Data Analyst,"129000,0",USD,"129000,0",US,Presencial,US,Média,Analista de Dados,"10750,0"
605,2022,Senior,Tempo integral,Data Analyst,"150000,0",USD,"150000,0",US,Remoto,US,Média,Analista de Dados,"12500,0"
606,2022,Pleno,Tempo integral,AI Scientist,"200000,0",USD,"200000,0",IN,Remoto,US,Grande,Cientista de Dados,"16666,67"
